Time [s],PID,Address,Endpoint,Frame #,Data,CRC
4.722114510000000,IN,0x02,0x01,,,0x03
4.722140290000000,NAK,,,,,
4.723116470000000,IN,0x02,0x02,,,0x10
4.723142270000000,NAK,,,,,
4.730118010000000,IN,0x02,0x01,,,0x03
4.730143850000000,NAK,,,,,
4.731116470000000,IN,0x02,0x02,,,0x10
4.731142350000000,NAK,,,,,
4.738117340000000,IN,0x02,0x01,,,0x03
4.738143260000000,NAK,,,,,
4.739116810000000,IN,0x02,0x02,,,0x10
4.739142590000000,NAK,,,,,
4.746118340000000,IN,0x02,0x01,,,0x03
4.746144170000000,NAK,,,,,
4.747118390000000,IN,0x02,0x02,,,0x10
4.747144160000000,NAK,,,,,
4.754119090000000,IN,0x02,0x01,,,0x03
4.754144900000000,NAK,,,,,
4.755119230000000,IN,0x02,0x02,,,0x10
4.755145060000000,NAK,,,,,
4.762122340000000,IN,0x02,0x01,,,0x03
4.762148120000000,NAK,,,,,
4.763120060000000,IN,0x02,0x02,,,0x10
4.763145800000000,NAK,,,,,
4.770121090000000,IN,0x02,0x01,,,0x03
4.770146880000000,NAK,,,,,
4.771121400000000,IN,0x02,0x02,,,0x10
4.771147200000000,NAK,,,,,
4.778122680000000,IN,0x02,0x01,,,0x03
4.778148450000000,NAK,,,,,
4.779122480000000,IN,0x02,0x02,,,0x10
4.779148270000000,NAK,,,,,
4.786123340000000,IN,0x02,0x01,,,0x03
4.786149190000000,NAK,,,,,
4.787125230000000,IN,0x02,0x02,,,0x10
4.787150990000000,NAK,,,,,
4.794124260000000,IN,0x02,0x01,,,0x03
4.794150090000000,NAK,,,,,
4.795124310000000,IN,0x02,0x02,,,0x10
4.795150080000000,NAK,,,,,
4.802126430000000,IN,0x02,0x01,,,0x03
4.802152320000000,NAK,,,,,
4.803125730000000,IN,0x02,0x02,,,0x10
4.803151480000000,NAK,,,,,
4.810126670000000,IN,0x02,0x01,,,0x03
4.810152560000000,NAK,,,,,
4.811126810000000,IN,0x02,0x02,,,0x10
4.811152550000000,NAK,,,,,
4.818127590000000,IN,0x02,0x01,,,0x03
4.818153470000000,NAK,,,,,
4.819129810000000,IN,0x02,0x02,,,0x10
4.819155610000000,NAK,,,,,
4.826128590000000,IN,0x02,0x01,,,0x03
4.826154370000000,NAK,,,,,
4.827128730000000,IN,0x02,0x02,,,0x10
4.827154520000000,NAK,,,,,
4.834129930000000,IN,0x02,0x01,,,0x03
4.834155780000000,NAK,,,,,
4.835130150000000,IN,0x02,0x02,,,0x10
4.835155930000000,NAK,,,,,
4.842131010000000,IN,0x02,0x01,,,0x03
4.842156850000000,NAK,,,,,
4.843131480000000,IN,0x02,0x02,,,0x10
4.843157330000000,NAK,,,,,
4.850131760000000,IN,0x02,0x01,,,0x03
4.850157580000000,NAK,,,,,
4.851133480000000,IN,0x02,0x02,,,0x10
4.851159230000000,NAK,,,,,
4.858134180000000,IN,0x02,0x01,,,0x03
4.858159980000000,NAK,,,,,
4.859132980000000,IN,0x02,0x02,,,0x10
4.859158800000000,NAK,,,,,
4.866134260000000,IN,0x02,0x01,,,0x03
4.866160060000000,NAK,,,,,
4.867134480000000,IN,0x02,0x02,,,0x10
4.867160210000000,NAK,,,,,
4.874135930000000,IN,0x02,0x01,,,0x03
4.874161790000000,NAK,,,,,
4.875135230000000,IN,0x02,0x02,,,0x10
4.875160950000000,NAK,,,,,
4.882136430000000,IN,0x02,0x01,,,0x03
4.882162200000000,NAK,,,,,
4.883136320000000,IN,0x02,0x02,,,0x10
4.883162190000000,NAK,,,,,
4.890138100000000,IN,0x02,0x01,,,0x03
4.890163930000000,NAK,,,,,
4.891137650000000,IN,0x02,0x02,,,0x10
4.891163420000000,NAK,,,,,
4.898138510000000,IN,0x02,0x01,,,0x03
4.898164340000000,NAK,,,,,
4.899138400000000,IN,0x02,0x02,,,0x10
4.899164160000000,NAK,,,,,
4.906139430000000,IN,0x02,0x01,,,0x03
4.906165240000000,NAK,,,,,
4.907139570000000,IN,0x02,0x02,,,0x10
4.907165390000000,NAK,,,,,
4.914140680000000,IN,0x02,0x01,,,0x03
4.914166480000000,NAK,,,,,
4.915141400000000,IN,0x02,0x02,,,0x10
4.915167130000000,NAK,,,,,
4.922143520000000,IN,0x02,0x01,,,0x03
4.922169370000000,NAK,,,,,
4.923141730000000,IN,0x02,0x02,,,0x10
4.923167540000000,NAK,,,,,
4.930142680000000,IN,0x02,0x01,,,0x03
4.930168460000000,NAK,,,,,
4.931142740000000,IN,0x02,0x02,,,0x10
4.931168610000000,NAK,,,,,
4.938144350000000,IN,0x02,0x01,,,0x03
4.938170190000000,NAK,,,,,
4.939144490000000,IN,0x02,0x02,,,0x10
4.939170340000000,NAK,,,,,
4.946144850000000,IN,0x02,0x01,,,0x03
4.946170760000000,NAK,,,,,
4.947144990000000,IN,0x02,0x02,,,0x10
4.947170750000000,NAK,,,,,
4.954146850000000,IN,0x02,0x01,,,0x03
4.954172660000000,NAK,,,,,
4.955146320000000,IN,0x02,0x02,,,0x10
4.955172150000000,NAK,,,,,
4.962147270000000,IN,0x02,0x01,,,0x03
4.962173060000000,NAK,,,,,
4.963147480000000,IN,0x02,0x02,,,0x10
4.963173210000000,NAK,,,,,
4.970148190000000,IN,0x02,0x01,,,0x03
4.970173970000000,NAK,,,,,
4.971148490000000,IN,0x02,0x02,,,0x10
4.971174300000000,NAK,,,,,
4.978149520000000,IN,0x02,0x01,,,0x03
4.978175370000000,NAK,,,,,
4.979149320000000,IN,0x02,0x02,,,0x10
4.979175040000000,NAK,,,,,
4.986150270000000,IN,0x02,0x01,,,0x03
4.986176110000000,NAK,,,,,
4.987150900000000,IN,0x02,0x02,,,0x10
4.987176770000000,NAK,,,,,
4.994151680000000,IN,0x02,0x01,,,0x03
4.994177520000000,NAK,,,,,
4.995151480000000,IN,0x02,0x02,,,0x10
4.995177340000000,NAK,,,,,
5.002152440000000,IN,0x02,0x01,,,0x03
5.002178260000000,NAK,,,,,
5.003152490000000,IN,0x02,0x02,,,0x10
5.003178250000000,NAK,,,,,
5.010153520000000,IN,0x02,0x01,,,0x03
5.010179330000000,NAK,,,,,
5.011153990000000,IN,0x02,0x02,,,0x10
5.011179820000000,NAK,,,,,
5.018154690000000,IN,0x02,0x01,,,0x03
5.018180570000000,NAK,,,,,
5.019154990000000,IN,0x02,0x02,,,0x10
5.019180720000000,NAK,,,,,
5.026155940000000,IN,0x02,0x01,,,0x03
5.026181800000000,NAK,,,,,
5.027155740000000,IN,0x02,0x02,,,0x10
5.027181460000000,NAK,,,,,
5.034156940000000,IN,0x02,0x01,,,0x03
5.034182710000000,NAK,,,,,
5.035157240000000,IN,0x02,0x02,,,0x10
5.035183030000000,NAK,,,,,
5.042157940000000,IN,0x02,0x01,,,0x03
5.042183780000000,NAK,,,,,
5.043158240000000,IN,0x02,0x02,,,0x10
5.043184100000000,NAK,,,,,
5.050158940000000,IN,0x02,0x01,,,0x03
5.050184850000000,NAK,,,,,
5.051158990000000,IN,0x02,0x02,,,0x10
5.051184840000000,NAK,,,,,
5.058160270000000,IN,0x02,0x01,,,0x03
5.058186090000000,NAK,,,,,
5.059160400000000,IN,0x02,0x02,,,0x10
5.059186240000000,NAK,,,,,
5.066161440000000,IN,0x02,0x01,,,0x03
5.066187320000000,NAK,,,,,
5.067161240000000,IN,0x02,0x02,,,0x10
5.067186980000000,NAK,,,,,
5.074162190000000,IN,0x02,0x01,,,0x03
5.074188060000000,NAK,,,,,
5.075162660000000,IN,0x02,0x02,,,0x10
5.075188380000000,NAK,,,,,
5.082163770000000,IN,0x02,0x01,,,0x03
5.082189630000000,NAK,,,,,
5.083163740000000,IN,0x02,0x02,,,0x10
5.083189450000000,NAK,,,,,
5.090164360000000,IN,0x02,0x01,,,0x03
5.090190200000000,NAK,,,,,
5.091164820000000,IN,0x02,0x02,,,0x10
5.091190690000000,NAK,,,,,
5.098165440000000,IN,0x02,0x01,,,0x03
5.098191280000000,NAK,,,,,
5.099165580000000,IN,0x02,0x02,,,0x10
5.099191430000000,NAK,,,,,
5.106166690000000,IN,0x02,0x01,,,0x03
5.106192510000000,NAK,,,,,
5.107166660000000,IN,0x02,0x02,,,0x10
5.107192500000000,NAK,,,,,
5.114167940000000,IN,0x02,0x01,,,0x03
5.114193750000000,NAK,,,,,
5.115167990000000,IN,0x02,0x02,,,0x10
5.115193740000000,NAK,,,,,
5.122168610000000,IN,0x02,0x01,,,0x03
5.122194490000000,NAK,,,,,
5.123169160000000,IN,0x02,0x02,,,0x10
5.123194980000000,NAK,,,,,
5.130169690000000,IN,0x02,0x01,,,0x03
5.130195560000000,NAK,,,,,
5.131170740000000,IN,0x02,0x02,,,0x10
5.131196540000000,NAK,,,,,
5.138170860000000,IN,0x02,0x01,,,0x03
5.138196630000000,NAK,,,,,
5.139170910000000,IN,0x02,0x02,,,0x10
5.139196790000000,NAK,,,,,
5.146172190000000,IN,0x02,0x01,,,0x03
5.146198030000000,NAK,,,,,
5.147172330000000,IN,0x02,0x02,,,0x10
5.147198190000000,NAK,,,,,
5.154173360000000,IN,0x02,0x01,,,0x03
5.154199270000000,NAK,,,,,
5.155173160000000,IN,0x02,0x02,,,0x10
5.155198930000000,NAK,,,,,
5.162174110000000,IN,0x02,0x01,,,0x03
5.162200010000000,NAK,,,,,
5.163174580000000,IN,0x02,0x02,,,0x10
5.163200330000000,NAK,,,,,
5.170175110000000,IN,0x02,0x01,,,0x03
5.170200910000000,NAK,,,,,
5.171175580000000,IN,0x02,0x02,,,0x10
5.171201400000000,NAK,,,,,
5.178176190000000,IN,0x02,0x01,,,0x03
5.178201990000000,NAK,,,,,
5.179176750000000,IN,0x02,0x02,,,0x10
5.179202470000000,NAK,,,,,
5.186177360000000,IN,0x02,0x01,,,0x03
5.186203220000000,NAK,,,,,
5.187177500000000,IN,0x02,0x02,,,0x10
5.187203210000000,NAK,,,,,
5.194178360000000,IN,0x02,0x01,,,0x03
5.194204120000000,NAK,,,,,
5.195178910000000,IN,0x02,0x02,,,0x10
5.195204780000000,NAK,,,,,
5.202179780000000,IN,0x02,0x01,,,0x03
5.202205700000000,NAK,,,,,
5.203179910000000,IN,0x02,0x02,,,0x10
5.203205690000000,NAK,,,,,
5.210180530000000,IN,0x02,0x01,,,0x03
5.210206440000000,NAK,,,,,
5.211181080000000,IN,0x02,0x02,,,0x10
5.211206920000000,NAK,,,,,
5.218182030000000,IN,0x02,0x01,,,0x03
5.218207840000000,NAK,,,,,
5.219182080000000,IN,0x02,0x02,,,0x10
5.219207830000000,NAK,,,,,
5.226183110000000,IN,0x02,0x01,,,0x03
5.226208900000000,NAK,,,,,
5.227182910000000,IN,0x02,0x02,,,0x10
5.227208730000000,NAK,,,,,
5.234183860000000,IN,0x02,0x01,,,0x03
5.234209650000000,NAK,,,,,
5.235184330000000,IN,0x02,0x02,,,0x10
5.235210140000000,NAK,,,,,
5.242184860000000,IN,0x02,0x01,,,0x03
5.242210720000000,NAK,,,,,
5.243185080000000,IN,0x02,0x02,,,0x10
5.243210880000000,NAK,,,,,
5.250185950000000,IN,0x02,0x01,,,0x03
5.250211790000000,NAK,,,,,
5.251186080000000,IN,0x02,0x02,,,0x10
5.251211950000000,NAK,,,,,
5.258187370000000,IN,0x02,0x01,,,0x03
5.258213200000000,NAK,,,,,
5.259187830000000,IN,0x02,0x02,,,0x10
5.259213680000000,NAK,,,,,
5.266188450000000,IN,0x02,0x01,,,0x03
5.266214270000000,NAK,,,,,
5.267188670000000,IN,0x02,0x02,,,0x10
5.267214420000000,NAK,,,,,
5.274189280000000,IN,0x02,0x01,,,0x03
5.274215170000000,NAK,,,,,
5.275189420000000,IN,0x02,0x02,,,0x10
5.275215160000000,NAK,,,,,
5.282190370000000,IN,0x02,0x01,,,0x03
5.282216250000000,NAK,,,,,
5.283191080000000,IN,0x02,0x02,,,0x10
5.283216900000000,NAK,,,,,
5.290191450000000,IN,0x02,0x01,,,0x03
5.290217320000000,NAK,,,,,
5.291191830000000,IN,0x02,0x02,,,0x10
5.291217630000000,NAK,,,,,
5.298193030000000,IN,0x02,0x01,,,0x03
5.298218890000000,NAK,,,,,
5.299192670000000,IN,0x02,0x02,,,0x10
5.299218550000000,NAK,,,,,
5.306193870000000,IN,0x02,0x01,,,0x03
5.306219790000000,NAK,,,,,
5.307193840000000,IN,0x02,0x02,,,0x10
5.307219610000000,NAK,,,,,
5.314194950000000,IN,0x02,0x01,,,0x03
5.314220870000000,NAK,,,,,
5.315195250000000,IN,0x02,0x02,,,0x10
5.315221020000000,NAK,,,,,
5.322195870000000,IN,0x02,0x01,,,0x03
5.322221770000000,NAK,,,,,
5.323196170000000,IN,0x02,0x02,,,0x10
5.323221930000000,NAK,,,,,
5.324209890000000,SETUP,0x02,0x00,,,0x15
5.324237310000000,DATA0,,,,0x21 0x09 0x00 0x02 0x00 0x00 0x01 0x00,0x709D
5.324306500000000,ACK,,,,,
5.325209770000000,OUT,0x02,0x00,,,0x15
5.325237200000000,DATA1,,,,0x01,0x7F81
5.325269670000000,ACK,,,,,
5.326209160000000,IN,0x02,0x00,,,0x15
5.326234980000000,DATA1,,,,,0x0000
5.326262160000000,ACK,,,,,
5.330197120000000,IN,0x02,0x01,,,0x03
5.330223010000000,NAK,,,,,
5.331197250000000,IN,0x02,0x02,,,0x10
5.331222990000000,NAK,,,,,
5.338198530000000,IN,0x02,0x01,,,0x03
5.338224420000000,NAK,,,,,
5.339198000000000,IN,0x02,0x02,,,0x10
5.339223740000000,NAK,,,,,
5.346199030000000,IN,0x02,0x01,,,0x03
5.346224830000000,NAK,,,,,
5.347199750000000,IN,0x02,0x02,,,0x10
5.347225480000000,NAK,,,,,
5.354200700000000,IN,0x02,0x01,,,0x03
5.354226570000000,NAK,,,,,
5.355200510000000,IN,0x02,0x02,,,0x10
5.355226230000000,NAK,,,,,
5.362201450000000,IN,0x02,0x01,,,0x03
5.362227310000000,NAK,,,,,
5.363201590000000,IN,0x02,0x02,,,0x10
5.363227470000000,NAK,,,,,
5.370202540000000,IN,0x02,0x01,,,0x03
5.370228390000000,NAK,,,,,
5.371202510000000,IN,0x02,0x02,,,0x10
5.371228380000000,NAK,,,,,
5.378203620000000,IN,0x02,0x01,,,0x03
5.378229460000000,NAK,,,,,
5.379204170000000,IN,0x02,0x02,,,0x10
5.379229950000000,NAK,,,,,
5.386205210000000,IN,0x02,0x01,,,0x03
5.386231040000000,NAK,,,,,
5.387204510000000,IN,0x02,0x02,,,0x10
5.387230360000000,NAK,,,,,
5.394205790000000,IN,0x02,0x01,,,0x03
5.394231610000000,NAK,,,,,
5.395205680000000,IN,0x02,0x02,,,0x10
5.395231440000000,NAK,,,,,
5.402207120000000,IN,0x02,0x01,,,0x03
5.402233020000000,NAK,,,,,
5.403206760000000,IN,0x02,0x02,,,0x10
5.403232510000000,NAK,,,,,
5.410208040000000,IN,0x02,0x01,,,0x03
5.410233930000000,NAK,,,,,
5.411208180000000,IN,0x02,0x02,,,0x10
5.411233910000000,NAK,,,,,
5.418208790000000,IN,0x02,0x01,,,0x03
5.418234670000000,NAK,,,,,
5.419208850000000,IN,0x02,0x02,,,0x10
5.419234660000000,NAK,,,,,
5.426210460000000,IN,0x02,0x01,,,0x03
5.426236240000000,NAK,,,,,
5.427210590000000,IN,0x02,0x02,,,0x10
5.427236400000000,NAK,,,,,
5.434211460000000,IN,0x02,0x01,,,0x03
5.434237320000000,NAK,,,,,
5.435211100000000,IN,0x02,0x02,,,0x10
5.435236810000000,NAK,,,,,
5.442212040000000,IN,0x02,0x01,,,0x03
5.442237900000000,NAK,,,,,
5.443212510000000,IN,0x02,0x02,,,0x10
5.443238380000000,NAK,,,,,
5.450213050000000,IN,0x02,0x01,,,0x03
5.450238970000000,NAK,,,,,
5.451213260000000,IN,0x02,0x02,,,0x10
5.451239130000000,NAK,,,,,
5.458214800000000,IN,0x02,0x01,,,0x03
5.458240710000000,NAK,,,,,
5.459214600000000,IN,0x02,0x02,,,0x10
5.459240370000000,NAK,,,,,
5.466215550000000,IN,0x02,0x01,,,0x03
5.466241460000000,NAK,,,,,
5.467215930000000,IN,0x02,0x02,,,0x10
5.467241780000000,NAK,,,,,
5.474216630000000,IN,0x02,0x01,,,0x03
5.474242530000000,NAK,,,,,
5.475216520000000,IN,0x02,0x02,,,0x10
5.475242350000000,NAK,,,,,
5.482217710000000,IN,0x02,0x01,,,0x03
5.482243610000000,NAK,,,,,
5.483217520000000,IN,0x02,0x02,,,0x10
5.483243260000000,NAK,,,,,
5.490218800000000,IN,0x02,0x01,,,0x03
5.490244680000000,NAK,,,,,
5.491218680000000,IN,0x02,0x02,,,0x10
5.491244500000000,NAK,,,,,
5.498220220000000,IN,0x02,0x01,,,0x03
5.498246090000000,NAK,,,,,
5.499220270000000,IN,0x02,0x02,,,0x10
5.499246080000000,NAK,,,,,
5.506220800000000,IN,0x02,0x01,,,0x03
5.506246670000000,NAK,,,,,
5.507220770000000,IN,0x02,0x02,,,0x10
5.507246490000000,NAK,,,,,
5.514222050000000,IN,0x02,0x01,,,0x03
5.514247910000000,NAK,,,,,
5.515222270000000,IN,0x02,0x02,,,0x10
5.515248070000000,NAK,,,,,
5.522223050000000,IN,0x02,0x01,,,0x03
5.522248820000000,NAK,,,,,
5.523223020000000,IN,0x02,0x02,,,0x10
5.523248810000000,NAK,,,,,
5.530224300000000,IN,0x02,0x01,,,0x03
5.530250220000000,NAK,,,,,
5.531224600000000,IN,0x02,0x02,,,0x10
5.531250380000000,NAK,,,,,
5.538225310000000,IN,0x02,0x01,,,0x03
5.538251130000000,NAK,,,,,
5.539225100000000,IN,0x02,0x02,,,0x10
5.539250960000000,NAK,,,,,
5.546226390000000,IN,0x02,0x01,,,0x03
5.546252210000000,NAK,,,,,
5.547226770000000,IN,0x02,0x02,,,0x10
5.547252530000000,NAK,,,,,
5.554227470000000,IN,0x02,0x01,,,0x03
5.554253290000000,NAK,,,,,
5.555228110000000,IN,0x02,0x02,,,0x10
5.555253940000000,NAK,,,,,
5.562228560000000,IN,0x02,0x01,,,0x03
5.562254360000000,NAK,,,,,
5.563228690000000,IN,0x02,0x02,,,0x10
5.563254510000000,NAK,,,,,
5.570229890000000,IN,0x02,0x01,,,0x03
5.570255770000000,NAK,,,,,
5.571229530000000,IN,0x02,0x02,,,0x10
5.571255260000000,NAK,,,,,
5.578230470000000,IN,0x02,0x01,,,0x03
5.578256350000000,NAK,,,,,
5.579230610000000,IN,0x02,0x02,,,0x10
5.579256340000000,NAK,,,,,
5.586232310000000,IN,0x02,0x01,,,0x03
5.586258090000000,NAK,,,,,
5.587231690000000,IN,0x02,0x02,,,0x10
5.587257410000000,NAK,,,,,
5.594232890000000,IN,0x02,0x01,,,0x03
5.594258670000000,NAK,,,,,
5.595233030000000,IN,0x02,0x02,,,0x10
5.595258820000000,NAK,,,,,
5.602234140000000,IN,0x02,0x01,,,0x03
5.602259910000000,NAK,,,,,
5.603234120000000,IN,0x02,0x02,,,0x10
5.603259900000000,NAK,,,,,
5.610234730000000,IN,0x02,0x01,,,0x03
5.610260650000000,NAK,,,,,
5.611235200000000,IN,0x02,0x02,,,0x10
5.611260970000000,NAK,,,,,
5.618235980000000,IN,0x02,0x01,,,0x03
5.618261890000000,NAK,,,,,
5.619236530000000,IN,0x02,0x02,,,0x10
5.619262380000000,NAK,,,,,
5.626236980000000,IN,0x02,0x01,,,0x03
5.626262800000000,NAK,,,,,
5.627237360000000,IN,0x02,0x02,,,0x10
5.627263120000000,NAK,,,,,
5.634237980000000,IN,0x02,0x01,,,0x03
5.634263880000000,NAK,,,,,
5.635238530000000,IN,0x02,0x02,,,0x10
5.635264370000000,NAK,,,,,
5.642239400000000,IN,0x02,0x01,,,0x03
5.642265290000000,NAK,,,,,
5.643239280000000,IN,0x02,0x02,,,0x10
5.643265110000000,NAK,,,,,
5.650240230000000,IN,0x02,0x01,,,0x03
5.650266030000000,NAK,,,,,
5.651240940000000,IN,0x02,0x02,,,0x10
5.651266680000000,NAK,,,,,
5.658241230000000,IN,0x02,0x01,,,0x03
5.658267100000000,NAK,,,,,
5.659241780000000,IN,0x02,0x02,,,0x10
5.659267590000000,NAK,,,,,
5.666242980000000,IN,0x02,0x01,,,0x03
5.666268840000000,NAK,,,,,
5.667242620000000,IN,0x02,0x02,,,0x10
5.667268330000000,NAK,,,,,
5.674243400000000,IN,0x02,0x01,,,0x03
5.674269250000000,NAK,,,,,
5.675243620000000,IN,0x02,0x02,,,0x10
5.675269410000000,NAK,,,,,
5.682244570000000,IN,0x02,0x01,,,0x03
5.682270490000000,NAK,,,,,
5.683245030000000,IN,0x02,0x02,,,0x10
5.683270810000000,NAK,,,,,
5.690245900000000,IN,0x02,0x01,,,0x03
5.690271730000000,NAK,,,,,
5.691245780000000,IN,0x02,0x02,,,0x10
5.691271560000000,NAK,,,,,
5.698247400000000,IN,0x02,0x01,,,0x03
5.698273310000000,NAK,,,,,
5.699247450000000,IN,0x02,0x02,,,0x10
5.699273300000000,NAK,,,,,
5.706248150000000,IN,0x02,0x01,,,0x03
5.706274050000000,NAK,,,,,
5.707248200000000,IN,0x02,0x02,,,0x10
5.707274040000000,NAK,,,,,
5.714249150000000,IN,0x02,0x01,,,0x03
5.714274960000000,NAK,,,,,
5.715250200000000,IN,0x02,0x02,,,0x10
5.715275940000000,NAK,,,,,
5.722250230000000,IN,0x02,0x01,,,0x03
5.722276030000000,NAK,,,,,
5.723250700000000,IN,0x02,0x02,,,0x10
5.723276520000000,NAK,,,,,
5.730251650000000,IN,0x02,0x01,,,0x03
5.730277440000000,NAK,,,,,
5.731252280000000,IN,0x02,0x02,,,0x10
5.731278100000000,NAK,,,,,
5.738252400000000,IN,0x02,0x01,,,0x03
5.738278180000000,NAK,,,,,
5.739252530000000,IN,0x02,0x02,,,0x10
5.739278340000000,NAK,,,,,
5.746253240000000,IN,0x02,0x01,,,0x03
5.746279100000000,NAK,,,,,
5.747253870000000,IN,0x02,0x02,,,0x10
5.747279580000000,NAK,,,,,
5.754254570000000,IN,0x02,0x01,,,0x03
5.754280340000000,NAK,,,,,
5.755254700000000,IN,0x02,0x02,,,0x10
5.755280490000000,NAK,,,,,
5.762255650000000,IN,0x02,0x01,,,0x03
5.762281580000000,NAK,,,,,
5.763256040000000,IN,0x02,0x02,,,0x10
5.763281900000000,NAK,,,,,
5.770256490000000,IN,0x02,0x01,,,0x03
5.770282320000000,NAK,,,,,
5.771256700000000,IN,0x02,0x02,,,0x10
5.771282480000000,NAK,,,,,
5.778258150000000,IN,0x02,0x01,,,0x03
5.778284050000000,NAK,,,,,
5.779258200000000,IN,0x02,0x02,,,0x10
5.779284050000000,NAK,,,,,
5.786258900000000,IN,0x02,0x01,,,0x03
5.786284810000000,NAK,,,,,
5.787259370000000,IN,0x02,0x02,,,0x10
5.787285130000000,NAK,,,,,
5.794259980000000,IN,0x02,0x01,,,0x03
5.794285880000000,NAK,,,,,
5.795260120000000,IN,0x02,0x02,,,0x10
5.795285860000000,NAK,,,,,
5.802260740000000,IN,0x02,0x01,,,0x03
5.802286620000000,NAK,,,,,
5.803260870000000,IN,0x02,0x02,,,0x10
5.803286610000000,NAK,,,,,
5.810262490000000,IN,0x02,0x01,,,0x03
5.810288360000000,NAK,,,,,
5.811262370000000,IN,0x02,0x02,,,0x10
5.811288190000000,NAK,,,,,
5.818263240000000,IN,0x02,0x01,,,0x03
5.818289110000000,NAK,,,,,
5.819263450000000,IN,0x02,0x02,,,0x10
5.819289260000000,NAK,,,,,
5.826264150000000,IN,0x02,0x01,,,0x03
5.826290020000000,NAK,,,,,
5.827268700000000,IN,0x02,0x02,,,0x10
5.827294480000000,NAK,,,,,
5.834265150000000,IN,0x02,0x01,,,0x03
5.834290930000000,NAK,,,,,
5.835265620000000,IN,0x02,0x02,,,0x10
5.835291410000000,NAK,,,,,
5.842266400000000,IN,0x02,0x01,,,0x03
5.842292330000000,NAK,,,,,
5.843266370000000,IN,0x02,0x02,,,0x10
5.843292160000000,NAK,,,,,
5.850267320000000,IN,0x02,0x01,,,0x03
5.850293240000000,NAK,,,,,
5.851268450000000,IN,0x02,0x02,,,0x10
5.851294230000000,NAK,,,,,
5.858268400000000,IN,0x02,0x01,,,0x03
5.858294320000000,NAK,,,,,
5.859268870000000,IN,0x02,0x02,,,0x10
5.859294640000000,NAK,,,,,
5.866269730000000,IN,0x02,0x01,,,0x03
5.866295560000000,NAK,,,,,
5.867269880000000,IN,0x02,0x02,,,0x10
5.867295720000000,NAK,,,,,
5.874270910000000,IN,0x02,0x01,,,0x03
5.874296800000000,NAK,,,,,
5.875270630000000,IN,0x02,0x02,,,0x10
5.875296460000000,NAK,,,,,
5.882271910000000,IN,0x02,0x01,,,0x03
5.882297700000000,NAK,,,,,
5.883272040000000,IN,0x02,0x02,,,0x10
5.883297860000000,NAK,,,,,
5.890273580000000,IN,0x02,0x01,,,0x03
5.890299450000000,NAK,,,,,
5.891273380000000,IN,0x02,0x02,,,0x10
5.891299110000000,NAK,,,,,
5.898274320000000,IN,0x02,0x01,,,0x03
5.898300190000000,NAK,,,,,
5.899274290000000,IN,0x02,0x02,,,0x10
5.899300020000000,NAK,,,,,
5.906275070000000,IN,0x02,0x01,,,0x03
5.906300940000000,NAK,,,,,
5.907275290000000,IN,0x02,0x02,,,0x10
5.907301100000000,NAK,,,,,
5.914275980000000,IN,0x02,0x01,,,0x03
5.914301850000000,NAK,,,,,
5.915276380000000,IN,0x02,0x02,,,0x10
5.915302170000000,NAK,,,,,
5.922277330000000,IN,0x02,0x01,,,0x03
5.922303090000000,NAK,,,,,
5.923277130000000,IN,0x02,0x02,,,0x10
5.923302910000000,NAK,,,,,
5.930278160000000,IN,0x02,0x01,,,0x03
5.930304000000000,NAK,,,,,
5.931278550000000,IN,0x02,0x02,,,0x10
5.931304320000000,NAK,,,,,
5.938279990000000,IN,0x02,0x01,,,0x03
5.938305900000000,NAK,,,,,
5.939280130000000,IN,0x02,0x02,,,0x10
5.939305890000000,NAK,,,,,
5.946280410000000,IN,0x02,0x01,,,0x03
5.946306320000000,NAK,,,,,
5.947282710000000,IN,0x02,0x02,,,0x10
5.947308460000000,NAK,,,,,
5.954281410000000,IN,0x02,0x01,,,0x03
5.954307220000000,NAK,,,,,
5.955281790000000,IN,0x02,0x02,,,0x10
5.955307550000000,NAK,,,,,
5.962282490000000,IN,0x02,0x01,,,0x03
5.962308300000000,NAK,,,,,
5.963282880000000,IN,0x02,0x02,,,0x10
5.963308620000000,NAK,,,,,
5.970283830000000,IN,0x02,0x01,,,0x03
5.970309710000000,NAK,,,,,
5.971284210000000,IN,0x02,0x02,,,0x10
5.971310030000000,NAK,,,,,
5.978284660000000,IN,0x02,0x01,,,0x03
5.978310450000000,NAK,,,,,
5.979284800000000,IN,0x02,0x02,,,0x10
5.979310610000000,NAK,,,,,
5.986286080000000,IN,0x02,0x01,,,0x03
5.986311860000000,NAK,,,,,
5.987286380000000,IN,0x02,0x02,,,0x10
5.987312180000000,NAK,,,,,
5.994287080000000,IN,0x02,0x01,,,0x03
5.994312930000000,NAK,,,,,
5.995286960000000,IN,0x02,0x02,,,0x10
5.995312750000000,NAK,,,,,
6.002287830000000,IN,0x02,0x01,,,0x03
6.002313680000000,NAK,,,,,
6.003288050000000,IN,0x02,0x02,,,0x10
6.003313840000000,NAK,,,,,
6.010289740000000,IN,0x02,0x01,,,0x03
6.010315590000000,NAK,,,,,
6.011289380000000,IN,0x02,0x02,,,0x10
6.011315240000000,NAK,,,,,
6.018290580000000,IN,0x02,0x01,,,0x03
6.018316500000000,NAK,,,,,
6.019290550000000,IN,0x02,0x02,,,0x10
6.019316320000000,NAK,,,,,
6.026291500000000,IN,0x02,0x01,,,0x03
6.026317410000000,NAK,,,,,
